1098;Automatic Loveletter;Поп-рок;Жанр
1099;BANNERS;Поп-рок;Жанр
1100;Barry Manilow;Поп-рок;Жанр
1101;Bastille;Поп-рок;Жанр
1102;Bolland & Bolland;Поп-рок;Жанр
1103;Bonnie Tyler;Поп-рок;Жанр
1104;Carpenters;Поп-рок;Жанр
1105;Crowded House;Поп-рок;Жанр
1106;Cutting Crew;Поп-рок;Жанр
1107;Daryl Hall & John Oates;Поп-рок;Жанр
1108;DNCE;Поп-рок;Жанр
1109;Dwight Twilley Band;Поп-рок;Жанр
1110;Echosmith;Поп-рок;Жанр
1111;Elton John;Поп-рок;Жанр
1112;Fools Garden;Поп-рок;Жанр
1113;FREDERIC;Поп-рок;Жанр
1114;Genesis;Поп-рок;Жанр
1115;Hanson;Поп-рок;Жанр
1116;Icehouse;Поп-рок;Жанр
1117;INXS;Поп-рок;Жанр
1118;IOWA;Поп-рок;Жанр
1119;Jennifer Rush;Поп-рок;Жанр
1120;Juanes;Поп-рок;Жанр
1121;KANA-BOON;Поп-рок;Жанр
1122;Karla Devito;Поп-рок;Жанр
1123;Let's Active;Поп-рок;Жанр
1124;Lukas Graham;Поп-рок;Жанр
1125;MAGIC!;Поп-рок;Жанр
1126;Maroon 5;Поп-рок;Жанр
1127;Men At Work;Поп-рок;Жанр
1128;Michael Bolton;Поп-рок;Жанр
1129;Michael Sembello;Поп-рок;Жанр
1130;Mr. Mister;Поп-рок;Жанр
1131;Nek;Поп-рок;Жанр
1132;Oingo Boingo;Поп-рок;Жанр
1133;Olivia Newton-John;Поп-рок;Жанр
1134;OneRepublic;Поп-рок;Жанр
1135;Orange Juice;Поп-рок;Жанр
1136;Panic! At The Disco;Поп-рок;Жанр
1137;Pat Benatar;Поп-рок;Жанр
1138;PIZZA;Поп-рок;Жанр
1139;P!nk;Поп-рок;Жанр
1140;Quest Pistols;Поп-рок;Жанр
1141;R5;Поп-рок;Жанр
1142;RADWIMPS;Поп-рок;Жанр
1143;Reamonn;Поп-рок;Жанр
1144;Red 7;Поп-рок;Жанр
1145;Richard Marx;Поп-рок;Жанр
1146;Rixton;Поп-рок;Жанр
1147;Robbie Williams;Поп-рок;Жанр
1148;Roxette;Поп-рок;Жанр
1149;Savage Garden;Поп-рок;Жанр
1150;Simply Red;Поп-рок;Жанр
1151;Smash Mouth;Поп-рок;Жанр
1152;Sonny & Cher;Поп-рок;Жанр
1153;Stereopony;Поп-рок;Жанр
1154;Sunrise Avenue;Поп-рок;Жанр
1155;Ten Sharp;Поп-рок;Жанр
1156;The Bangles;Поп-рок;Жанр
1157;The Cardigans;Поп-рок;Жанр
1158;The Cars;Поп-рок;Жанр
1159;The Four Seasons;Поп-рок;Жанр
1160;The Go-Go's;Поп-рок;Жанр
1161;The Hooters;Поп-рок;Жанр
1162;The Knack;Поп-рок;Жанр
1163;The Monkees;Поп-рок;Жанр
1164;The Outfield;Поп-рок;Жанр
1165;The Police;Поп-рок;Жанр
1166;The Rembrandts;Поп-рок;Жанр
1167;The Rubinoos;Поп-рок;Жанр
1168;The Script;Поп-рок;Жанр
1169;The Vamps;Поп-рок;Жанр
1170;Tina Turner;Поп-рок;Жанр
1171;Train;Поп-рок;Жанр
1172;Uma2rman;Поп-рок;Жанр
1173;Братья Грим;Поп-рок;Жанр
1174;Бумбокс;Поп-рок;Жанр
1175;Високосный Год;Поп-рок;Жанр
1176;Город 312;Поп-рок;Жанр
1177;Градусы;Поп-рок;Жанр
1178;Звери;Поп-рок;Жанр
1179;Корни;Поп-рок;Жанр
1180;Моя Мишель;Поп-рок;Жанр
1181;НЭНСИ;Поп-рок;Жанр
1182;Anuel AA;Регги, Реггетон;Жанр
1183;Bad Bunny;Регги, Реггетон;Жанр
1184;Bob Marley;Регги, Реггетон;Жанр
1185;Daddy Yankee;Регги, Реггетон;Жанр
1186;Damian Marley;Регги, Реггетон;Жанр
1187;Don Omar;Регги, Реггетон;Жанр
1188;Dr. Alban;Регги, Реггетон;Жанр
1189;Inner Circle;Регги, Реггетон;Жанр
1190;J. Balvin;Регги, Реггетон;Жанр
1191;KAROL G;Регги, Реггетон;Жанр
1192;K'NAAN;Регги, Реггетон;Жанр
1193;Lord Creator;Регги, Реггетон;Жанр
1194;Lucenzo;Регги, Реггетон;Жанр
1195;Maluma;Регги, Реггетон;Жанр
1196;OMI;Регги, Реггетон;Жанр
1197;Sean Paul;Регги, Реггетон;Жанр
1198;Shaggy;Регги, Реггетон;Жанр
1199;Skip Marley;Регги, Реггетон;Жанр
1200;Snow;Регги, Реггетон;Жанр
1201;Stephen Marley;Регги, Реггетон;Жанр
1202;Tego Calderón;Регги, Реггетон;Жанр
1203;UB40;Регги, Реггетон;Жанр
1204;Wisin Y Yandel;Регги, Реггетон;Жанр
1205;10cc;Рок;Жанр
1206;AC-DC;Рок;Жанр
1207;Aerosmith;Рок;Жанр
1208;Alan Stivell;Рок;Жанр
1209;America;Рок;Жанр
1210;Arrows;Рок;Жанр
1211;Badfinger;Рок;Жанр
1212;Bill Haley & The Comets;Рок;Жанр
1213;Billy Joel;Рок;Жанр
1214;Blood, Sweat & Tears;Рок;Жанр
1215;Blue Öyster Cult;Рок;Жанр
1216;Bob Seger;Рок;Жанр
1217;Bo Diddley;Рок;Жанр
1218;Boffalongo;Рок;Жанр
1219;Bon Jovi;Рок;Жанр
1220;Boston;Рок;Жанр
1221;Bots;Рок;Жанр
1222;Bruce Springsteen;Рок;Жанр
1223;Bryan Adams;Рок;Жанр
1224;B'z;Рок;Жанр
1225;Carl Perkins;Рок;Жанр
1226;Chris Isaak;Рок;Жанр
1227;Chris Rea;Рок;Жанр
1228;Christie;Рок;Жанр
1229;Chuck Berry;Рок;Жанр
1230;Cold Chisel;Рок;Жанр
1231;Creedence Clearwater Revival;Рок;Жанр
1232;Dave Matthews Band;Рок;Жанр
1233;Deep Purple;Рок;Жанр
1234;Demis Roussos;Рок;Жанр
1235;Dire Straits;Рок;Жанр
1236;Eagles;Рок;Жанр
1237;Eddie Cochran;Рок;Жанр
1238;Electric Light Orchestra;Рок;Жанр
1239;Elvis Presley;Рок;Жанр
1240;Emerson, Lake & Palmer;Рок;Жанр
1241;Eric Clapton;Рок;Жанр
1242;Europe;Рок;Жанр
1243;Fats Domino;Рок;Жанр
1244;Fikret Kızılok;Рок;Жанр
1245;Fleetwood Mac;Рок;Жанр
1246;Foreigner;Рок;Жанр
1247;Frank Zappa;Рок;Жанр
1248;Frijid Pink;Рок;Жанр
1249;Gene Vincent;Рок;Жанр
1250;George Thorogood & The Destroyers;Рок;Жанр
1251;Golden Earring;Рок;Жанр
1252;Gorky Park;Рок;Жанр
1253;Grateful Dead;Рок;Жанр
1254;Greta Van Fleet;Рок;Жанр
1255;Guns N' Roses;Рок;Жанр
1256;Heart;Рок;Жанр
1257;Huey Lewis & The News;Рок;Жанр
1258;i-Ten;Рок;Жанр
1259;Janis Joplin;Рок;Жанр
1260;Jason Crest;Рок;Жанр
1261;Jefferson Airplane;Рок;Жанр
1262;Jerry Lee Lewis;Рок;Жанр
1263;Jim Steinman;Рок;Жанр
1264;Joe Cocker;Рок;Жанр
1265;John Mellencamp;Рок;Жанр
1266;John Parr;Рок;Жанр
1267;Journey;Рок;Жанр
1268;Kansas;Рок;Жанр
1269;Kid Rock;Рок;Жанр
1270;King Crimson;Рок;Жанр
1271;Led Zeppelin;Рок;Жанр
1272;Little Richard;Рок;Жанр
1273;Love;Рок;Жанр
1274;Lynyrd Skynyrd;Рок;Жанр
1275;Meat Loaf;Рок;Жанр
1276;Michael Stanley Band;Рок;Жанр
1277;Mott The Hoople;Рок;Жанр
1278;Mountain;Рок;Жанр
1279;Mr. Big;Рок;Жанр
1280;Mud;Рок;Жанр
1281;Mungo Jerry;Рок;Жанр
1282;Murat Kekilli;Рок;Жанр
1283;Nautilus Pompilius;Рок;Жанр
1284;Nazareth;Рок;Жанр
1285;Neil Young;Рок;Жанр
1286;New World;Рок;Жанр
1287;Nick Cave & The Bad Seeds;Рок;Жанр
1288;Omega;Рок;Жанр
1289;Peter, Paul and Mary;Рок;Жанр
1290;Pink Floyd;Рок;Жанр
1291;Procol Harum;Рок;Жанр
1292;Queen;Рок;Жанр
1293;Queens Of The Stone Age;Рок;Жанр
1294;Ram Jam;Рок;Жанр
1295;Redbone;Рок;Жанр
1296;REO Speedwagon;Рок;Жанр
1297;Ricky Nelson;Рок;Жанр
1298;Rod Stewart;Рок;Жанр
1299;Royal Blood;Рок;Жанр
1300;Roy Orbison;Рок;Жанр
1301;Rush;Рок;Жанр
1302;Santana;Рок;Жанр
1303;Scorpions;Рок;Жанр
1304;Shocking Blue;Рок;Жанр
1305;Simon & Garfunkel;Рок;Жанр
1306;Slade;Рок;Жанр
1307;Smokie;Рок;Жанр
1308;Spiderbait;Рок;Жанр
1309;Status Quo;Рок;Жанр
1310;Steppenwolf;Рок;Жанр
1311;Styx;Рок;Жанр
1312;Supertramp;Рок;Жанр
1313;Survivor;Рок;Жанр
1314;Sweet;Рок;Жанр
1315;Tenacious D;Рок;Жанр
1316;The Alan Parsons Project;Рок;Жанр
1317;The Animals;Рок;Жанр
1318;The Association;Рок;Жанр
1319;The Beach Boys;Рок;Жанр
1320;The Beatles;Рок;Жанр
1321;The Black Crowes;Рок;Жанр
1322;The Black Keys;Рок;Жанр
1323;The Bobby Fuller Four;Рок;Жанр
1324;The Byrds;Рок;Жанр
1325;The Crickets;Рок;Жанр
1326;The Cult;Рок;Жанр
1327;The Dead South;Рок;Жанр
1328;The Doors;Рок;Жанр
1329;The Flying Burrito Brothers;Рок;Жанр
1330;The Hollies;Рок;Жанр
1331;The Jimi Hendrix Experience;Рок;Жанр
1332;The Kinks;Рок;Жанр
1333;The Lovin' Spoonful;Рок;Жанр
1334;The Mamas & The Papas;Рок;Жанр
1335;The Moody Blues;Рок;Жанр
1336;The Poppy Family;Рок;Жанр
1337;The Pretenders;Рок;Жанр
1338;The Proclaimers;Рок;Жанр
1339;The Rolling Stones;Рок;Жанр
1340;The Sonics;Рок;Жанр
1341;The Strangeloves;Рок;Жанр
1342;The Subways;Рок;Жанр
1343;The Trashmen;Рок;Жанр
1344;The Velvet Underground;Рок;Жанр
1345;The White Stripes;Рок;Жанр
1346;The Who;Рок;Жанр
1347;The Zombies;Рок;Жанр
1348;Thin Lizzy;Рок;Жанр
1349;Tom Petty And The Heartbreakers;Рок;Жанр
1350;Toto;Рок;Жанр
1351;T. Rex;Рок;Жанр
1352;Turbowolf;Рок;Жанр
1353;Twisted Sister;Рок;Жанр
1354;Unheilig;Рок;Жанр
1355;Uriah Heep;Рок;Жанр
1356;Van Halen;Рок;Жанр
1357;Whitesnake;Рок;Жанр
1358;Yes;Рок;Жанр
1359;ZZ Top;Рок;Жанр
1360;Агата Кристи;Рок;Жанр
1361;Аквариум;Рок;Жанр
1362;Алиса;Рок;Жанр
1363;Браво;Рок;Жанр
1364;Валерий Сюткин;Рок;Жанр
1365;Владимир Кузьмин;Рок;Жанр
1366;Внезапный сыч;Рок;Жанр
1367;Воплi Вiдоплясова;Рок;Жанр
1368;Гарик Сукачёв;Рок;Жанр
1369;ДДТ;Рок;Жанр
1370;Декабрь;Рок;Жанр
1371;Звуки Му;Рок;Жанр
1372;Зоопарк;Рок;Жанр
1373;Кино;Рок;Жанр
1374;Машина времени;Рок;Жанр
1375;Мельница;Рок;Жанр
1376;Моральный Кодекс;Рок;Жанр
1377;Наргиз;Рок;Жанр
1378;Несчастный Случай;Рок;Жанр
1379;Ноль;Рок;Жанр
1380;Пелагея;Рок;Жанр
1381;Пикник;Рок;Жанр
1382;Рекорд Оркестр;Рок;Жанр
1383;Секрет;Рок;Жанр
1384;Сокол;Рок;Жанр
1385;ЧайФ;Рок;Жанр
1386;Чиж & Co;Рок;Жанр
1387;ABBA;Соул, Фанк, Диско;Жанр
1388;Adele;Соул, Фанк, Диско;Жанр
1389;Al Green;Соул, Фанк, Диско;Жанр
1390;Alicia Keys;Соул, Фанк, Диско;Жанр
1391;Aloe Blacc;Соул, Фанк, Диско;Жанр
1392;Amy Winehouse;Соул, Фанк, Диско;Жанр
1393;Aretha Franklin;Соул, Фанк, Диско;Жанр
1394;Avant;Соул, Фанк, Диско;Жанр
1395;Bee Gees;Соул, Фанк, Диско;Жанр
1396;Bobby Hebb;Соул, Фанк, Диско;Жанр
1397;Boney M.;Соул, Фанк, Диско;Жанр
1398;Brenton Wood;Соул, Фанк, Диско;Жанр
1399;Bruno Mars;Соул, Фанк, Диско;Жанр
1400;Cameo;Соул, Фанк, Диско;Жанр
1401;Chaka Khan;Соул, Фанк, Диско;Жанр
1402;Chic;Соул, Фанк, Диско;Жанр
1403;Deniece Williams;Соул, Фанк, Диско;Жанр
1404;Donna Summer;Соул, Фанк, Диско;Жанр
1405;Dschinghis Khan;Соул, Фанк, Диско;Жанр
1406;Earth, Wind & Fire;Соул, Фанк, Диско;Жанр
1407;En Vogue;Соул, Фанк, Диско;Жанр
1408;George Benson;Соул, Фанк, Диско;Жанр
1409;Gloria Gaynor;Соул, Фанк, Диско;Жанр
1410;Gloria Jones;Соул, Фанк, Диско;Жанр
1411;Gnarls Barkley;Соул, Фанк, Диско;Жанр
1412;H.E.R.;Соул, Фанк, Диско;Жанр
1413;Irene Cara;Соул, Фанк, Диско;Жанр
1414;Irma Thomas;Соул, Фанк, Диско;Жанр
1415;James Brown;Соул, Фанк, Диско;Жанр
1416;Jamiroquai;Соул, Фанк, Диско;Жанр
1417;Janelle Monáe;Соул, Фанк, Диско;Жанр
1418;Joe;Соул, Фанк, Диско;Жанр
1419;John Legend;Соул, Фанк, Диско;Жанр
1420;John Newman;Соул, Фанк, Диско;Жанр
1421;Justin Timberlake;Соул, Фанк, Диско;Жанр
1422;KC and the Sunshine Band;Соул, Фанк, Диско;Жанр
1423;Khalid;Соул, Фанк, Диско;Жанр
1424;Kool & The Gang;Соул, Фанк, Диско;Жанр
1425;Labrinth;Соул, Фанк, Диско;Жанр
1426;Leon Bridges;Соул, Фанк, Диско;Жанр
1427;Lionel Richie;Соул, Фанк, Диско;Жанр
1428;Mario;Соул, Фанк, Диско;Жанр
1429;Marvin Gaye;Соул, Фанк, Диско;Жанр
1430;Maxwell;Соул, Фанк, Диско;Жанр
1431;New Edition;Соул, Фанк, Диско;Жанр
1432;Ne-Yo;Соул, Фанк, Диско;Жанр
1433;Nina Simone;Соул, Фанк, Диско;Жанр
1434;Otis Redding;Соул, Фанк, Диско;Жанр
1435;Parliament;Соул, Фанк, Диско;Жанр
1436;Prince;Соул, Фанк, Диско;Жанр
1437;Ray Charles;Соул, Фанк, Диско;Жанр
1438;Raydio;Соул, Фанк, Диско;Жанр
1439;Ricchi E Poveri;Соул, Фанк, Диско;Жанр
1440;Rick Astley;Соул, Фанк, Диско;Жанр
1441;Rick James;Соул, Фанк, Диско;Жанр
1442;R. Kelly;Соул, Фанк, Диско;Жанр
1443;Robin Thicke;Соул, Фанк, Диско;Жанр
1444;Sam Cooke;Соул, Фанк, Диско;Жанр
1445;Sam Smith;Соул, Фанк, Диско;Жанр
1446;Seal;Соул, Фанк, Диско;Жанр
1447;Sly & The Family Stone;Соул, Фанк, Диско;Жанр
1448;Stevie Wonder;Соул, Фанк, Диско;Жанр
1449;SZA;Соул, Фанк, Диско;Жанр
1450;The-Dream;Соул, Фанк, Диско;Жанр
1451;The Isley Brothers;Соул, Фанк, Диско;Жанр
1452;The Righteous Brothers;Соул, Фанк, Диско;Жанр
1453;The Weather Girls;Соул, Фанк, Диско;Жанр
1454;The Weeknd;Соул, Фанк, Диско;Жанр
1455;The Winstons;Соул, Фанк, Диско;Жанр
1456;Village People;Соул, Фанк, Диско;Жанр
1457;War;Соул, Фанк, Диско;Жанр
1458;Wild Cherry;Соул, Фанк, Диско;Жанр
1459;21 Savage;Хип-хоп;Жанр
1460;25-17;Хип-хоп;Жанр
1461;2 Chainz;Хип-хоп;Жанр
1462;2Pac;Хип-хоп;Жанр
1463;50 Cent;Хип-хоп;Жанр
1464;6ix9ine;Хип-хоп;Жанр
1465;A$AP Rocky;Хип-хоп;Жанр
1466;Afasi & Filthy;Хип-хоп;Жанр
1467;Afrika Bambaataa;Хип-хоп;Жанр
1468;Akon;Хип-хоп;Жанр
1469;Anacondaz;Хип-хоп;Жанр
1470;Anderson .Paak;Хип-хоп;Жанр
1471;ATL;Хип-хоп;Жанр
1472;A Tribe Called Quest;Хип-хоп;Жанр
1473;Baby Bash;Хип-хоп;Жанр
1474;Baha Men;Хип-хоп;Жанр
1475;Beastie Boys;Хип-хоп;Жанр
1476;Big Baby Tape;Хип-хоп;Жанр
1477;BIGBANG;Хип-хоп;Жанр
1478;Big Russian Boss;Хип-хоп;Жанр
1479;blackbear;Хип-хоп;Жанр
1480;BLACKPINK;Хип-хоп;Жанр
1481;Black Star;Хип-хоп;Жанр
1482;Blackstreet;Хип-хоп;Жанр
1483;B.o.B;Хип-хоп;Жанр
1484;Bobby Shmurda;Хип-хоп;Жанр
1485;Body Count;Хип-хоп;Жанр
1486;Bone Thugs-N-Harmony;Хип-хоп;Жанр
1487;Boulevard Depo;Хип-хоп;Жанр
1488;Bow Wow;Хип-хоп;Жанр
1489;Bryson Tiller;Хип-хоп;Жанр
1490;BTS;Хип-хоп;Жанр
1491;Cardi B;Хип-хоп;Жанр
1492;Carla's Dreams;Хип-хоп;Жанр
1493;CENTR;Хип-хоп;Жанр
1494;Ceza;Хип-хоп;Жанр
1495;Chamillionaire;Хип-хоп;Жанр
1496;Childish Gambino;Хип-хоп;Жанр
1497;Chris Brown;Хип-хоп;Жанр
1498;Coolio;Хип-хоп;Жанр
1499;CYGO;Хип-хоп;Жанр
1500;Cypress Hill;Хип-хоп;Жанр
1501;De La Soul;Хип-хоп;Жанр
1502;Destiny's Child;Хип-хоп;Жанр
1503;Die Antwoord;Хип-хоп;Жанр
1504;Dirty Heads;Хип-хоп;Жанр
1505;DIVINE;Хип-хоп;Жанр
1506;Dizzee Rascal;Хип-хоп;Жанр
1507;DJ Khaled;Хип-хоп;Жанр
1508;DK;Хип-хоп;Жанр
1509;DMX;Хип-хоп;Жанр
1510;Doja Cat;Хип-хоп;Жанр
1511;DONI;Хип-хоп;Жанр
1512;Drake;Хип-хоп;Жанр
1513;Eminem;Хип-хоп;Жанр
1514;Estelle;Хип-хоп;Жанр
1515;Eve;Хип-хоп;Жанр
1516;FACE;Хип-хоп;Жанр
1517;FEDUK;Хип-хоп;Жанр
1518;Fetty Wap;Хип-хоп;Жанр
1519;FLESH;Хип-хоп;Жанр
1520;Flipsyde;Хип-хоп;Жанр
1521;Flo Rida;Хип-хоп;Жанр
1522;Frank Ocean;Хип-хоп;Жанр
1523;Future;Хип-хоп;Жанр
1524;GAYAZOV$ BROTHER$;Хип-хоп;Жанр
1525;GAZIROVKA;Хип-хоп;Жанр
1526;G-Eazy;Хип-хоп;Жанр
1527;GHOSTEMANE;Хип-хоп;Жанр
1528;GONE.Fludd;Хип-хоп;Жанр
1529;GOODY;Хип-хоп;Жанр
1530;Gym Class Heroes;Хип-хоп;Жанр
1531;HammAli & Navai;Хип-хоп;Жанр
1532;Horus;Хип-хоп;Жанр
1533;House Of Pain;Хип-хоп;Жанр
1534;Iggy Azalea;Хип-хоп;Жанр
1535;ILoveMakonnen;Хип-хоп;Жанр
1536;Jah Khalib;Хип-хоп;Жанр
1537;Jason Derulo;Хип-хоп;Жанр
1538;Jay-Z;Хип-хоп;Жанр
1539;J. Cole;Хип-хоп;Жанр
1540;Johnyboy;Хип-хоп;Жанр
1541;Joji;Хип-хоп;Жанр
1542;Juice WRLD;Хип-хоп;Жанр
1543;Kanye West;Хип-хоп;Жанр
1544;Kehlani;Хип-хоп;Жанр
1545;Kendrick Lamar;Хип-хоп;Жанр
1546;Kid Cudi;Хип-хоп;Жанр
1547;Kid Ink;Хип-хоп;Жанр
1548;KIZARU;Хип-хоп;Жанр
1549;Kris Kross;Хип-хоп;Жанр
1550;Leaders Of The New School;Хип-хоп;Жанр
1551;Lil Jon & The East Side Boyz;Хип-хоп;Жанр
1552;Lil Nas X;Хип-хоп;Жанр
1553;Lil Peep;Хип-хоп;Жанр
1554;Lil Pump;Хип-хоп;Жанр
1555;Lil Uzi Vert;Хип-хоп;Жанр
1556;Lil Wayne;Хип-хоп;Жанр
1557;LIZER;Хип-хоп;Жанр
1558;Logic;Хип-хоп;Жанр
1559;L'One;Хип-хоп;Жанр
1560;Ludacris;Хип-хоп;Жанр
1561;L.V.;Хип-хоп;Жанр
1562;Machine Gun Kelly;Хип-хоп;Жанр
1563;Macklemore;Хип-хоп;Жанр
1564;Mac Miller;Хип-хоп;Жанр
1565;Madcon;Хип-хоп;Жанр
1566;Maître Gims;Хип-хоп;Жанр
1567;Malcolm McLaren;Хип-хоп;Жанр
1568;Markul;Хип-хоп;Жанр
1569;Marky Mark And The Funky Bunch;Хип-хоп;Жанр
1570;Masked Wolf;Хип-хоп;Жанр
1571;MATRANG;Хип-хоп;Жанр
1572;Mattafix;Хип-хоп;Жанр
1573;MC Hammer;Хип-хоп;Жанр
1574;M.I.A.;Хип-хоп;Жанр
1575;Migos;Хип-хоп;Жанр
1576;Miyagi & Andy Panda;Хип-хоп;Жанр
1577;Mnogoznaal;Хип-хоп;Жанр
1578;MORGENSHTERN;Хип-хоп;Жанр
1579;Nas;Хип-хоп;Жанр
1580;Natan;Хип-хоп;Жанр
1581;Nelly;Хип-хоп;Жанр
1582;Neneh Cherry;Хип-хоп;Жанр
1583;N.E.R.D;Хип-хоп;Жанр
1584;New Boyz;Хип-хоп;Жанр
1585;NF;Хип-хоп;Жанр
1586;Nicki Minaj;Хип-хоп;Жанр
1587;NILETTO;Хип-хоп;Жанр
1588;NLO;Хип-хоп;Жанр
1589;Noize MC;Хип-хоп;Жанр
1590;N.W.A;Хип-хоп;Жанр
1591;Oliver Tree;Хип-хоп;Жанр
1592;OutKast;Хип-хоп;Жанр
1593;Oxxxymiron;Хип-хоп;Жанр
1594;PHARAOH;Хип-хоп;Жанр
1595;Pitbull;Хип-хоп;Жанр
1596;PLC;Хип-хоп;Жанр
1597;Post Malone;Хип-хоп;Жанр
1598;PSY;Хип-хоп;Жанр
1599;Public Enemy;Хип-хоп;Жанр
1600;pyrokinesis;Хип-хоп;Жанр
1601;RASA;Хип-хоп;Жанр
1602;R. City;Хип-хоп;Жанр
1603;Rock Master Scott & the Dynamic Three;Хип-хоп;Жанр
1604;Run-D.M.C.;Хип-хоп;Жанр
1605;SAINt JHN;Хип-хоп;Жанр
1606;Salt-N-Pepa;Хип-хоп;Жанр
1607;Sami Switch;Хип-хоп;Жанр
1608;Schokk;Хип-хоп;Жанр
1609;Sean Kingston;Хип-хоп;Жанр
1610;Sido;Хип-хоп;Жанр
1611;Silentó;Хип-хоп;Жанр
1612;Sir Mix-A-Lot;Хип-хоп;Жанр
1613;Skepta;Хип-хоп;Жанр
1614;SLAVA MARLOW;Хип-хоп;Жанр
1615;Snook;Хип-хоп;Жанр
1616;Snoop Dogg;Хип-хоп;Жанр
1617;Soulja Boy;Хип-хоп;Жанр
1618;ST;Хип-хоп;Жанр
1619;ST1M;Хип-хоп;Жанр
1620;Stormzy;Хип-хоп;Жанр
1621;Stray Kids;Хип-хоп;Жанр
1622;Styles of Beyond;Хип-хоп;Жанр
1623;Tatarka;Хип-хоп;Жанр
1624;Tech N9ne;Хип-хоп;Жанр
1625;Teriyaki Boyz;Хип-хоп;Жанр
1626;TERNOVOY;Хип-хоп;Жанр
1627;T-Fest;Хип-хоп;Жанр
1628;The Bangz;Хип-хоп;Жанр
1629;The Black Eyed Peas;Хип-хоп;Жанр
1630;The Fugees;Хип-хоп;Жанр
1631;The Kid LAROI;Хип-хоп;Жанр
1632;The Notorious B.I.G.;Хип-хоп;Жанр
1633;Three 6 Mafia;Хип-хоп;Жанр
1634;THRILL PILL;Хип-хоп;Жанр
1635;T.I.;Хип-хоп;Жанр
1636;Timbaland;Хип-хоп;Жанр
1637;Tinie Tempah;Хип-хоп;Жанр
1638;TLC;Хип-хоп;Жанр
1639;Tommy Cash;Хип-хоп;Жанр
1640;T-Pain;Хип-хоп;Жанр
1641;Travis Scott;Хип-хоп;Жанр
1642;Trevor Daniel;Хип-хоп;Жанр
1643;Ty Dolla $ign;Хип-хоп;Жанр
1644;Tyga;Хип-хоп;Жанр
1645;Usher;Хип-хоп;Жанр
1646;Vanilla Ice;Хип-хоп;Жанр
1647;VERBEE;Хип-хоп;Жанр
1648;Wiz Khalifa;Хип-хоп;Жанр
1649;Wu-Tang Clan;Хип-хоп;Жанр
1650;XXXTentacion;Хип-хоп;Жанр
1651;Yanix;Хип-хоп;Жанр
1652;Yelawolf;Хип-хоп;Жанр
1653;YG;Хип-хоп;Жанр
1654;Ying Yang Twins;Хип-хоп;Жанр
1655;Young Fathers;Хип-хоп;Жанр
1656;Yung Trappa;Хип-хоп;Жанр
1657;АК-47;Хип-хоп;Жанр
1658;Баста;Хип-хоп;Жанр
1659;Богдан Титомир;Хип-хоп;Жанр
1660;Бьянка;Хип-хоп;Жанр
1661;Вадяра Блюз;Хип-хоп;Жанр
1662;Гарри Топор;Хип-хоп;Жанр
1663;Грибы;Хип-хоп;Жанр
1664;ГРОТ;Хип-хоп;Жанр
1665;Децл;Хип-хоп;Жанр
1666;Джаро & Ханза;Хип-хоп;Жанр
1667;Джей Мар;Хип-хоп;Жанр
1668;Джиган;Хип-хоп;Жанр
1669;Жак Энтони;Хип-хоп;Жанр
1670;Звонкий;Хип-хоп;Жанр
1671;Зомб;Хип-хоп;Жанр
1672;Карандаш;Хип-хоп;Жанр
1673;Каспийский Груз;Хип-хоп;Жанр
1674;Каста;Хип-хоп;Жанр
1675;Кравц;Хип-хоп;Жанр
1676;Кровосток;Хип-хоп;Жанр
1677;Лёша Свик;Хип-хоп;Жанр
1678;Лигалайз;Хип-хоп;Жанр
1679;ЛСП;Хип-хоп;Жанр
1680;Макс Корж;Хип-хоп;Жанр
1681;МАЛЬБЭК x Сюзанна;Хип-хоп;Жанр
1682;Мальчишник;Хип-хоп;Жанр
1683;Многоточие;Хип-хоп;Жанр
1684;Мот;Хип-хоп;Жанр
1685;Мэвл;Хип-хоп;Жанр
1686;Нурминский;Хип-хоп;Жанр
1687;Отпетые мошенники;Хип-хоп;Жанр
1688;Пика;Хип-хоп;Жанр
1689;Рем Дигга;Хип-хоп;Жанр
1690;Серёга;Хип-хоп;Жанр
1691;Скриптонит;Хип-хоп;Жанр
1692;Скруджи;Хип-хоп;Жанр
1693;Слава КПСС;Хип-хоп;Жанр
1694;Сява;Хип-хоп;Жанр
1695;Тимати;Хип-хоп;Жанр
1696;Тони Раут;Хип-хоп;Жанр
1697;Триада;Хип-хоп;Жанр
1698;УСПЕШНАЯ ГРУППА;Хип-хоп;Жанр
1699;Хаски;Хип-хоп;Жанр
1700;ХЛЕБ;Хип-хоп;Жанр
1701;Элджей;Хип-хоп;Жанр
1702;Эрик Нейтрон;Хип-хоп;Жанр
1703;ЯрмаК;Хип-хоп;Жанр
1704;2 Unlimited;Электронная музыка;Жанр
1705;3OH!3;Электронная музыка;Жанр
1706;3rd Party;Электронная музыка;Жанр
1707;Ace of Base;Электронная музыка;Жанр
1708;Adam & The Ants;Электронная музыка;Жанр
1709;a-ha;Электронная музыка;Жанр
1710;AJR;Электронная музыка;Жанр
1711;Alan Walker;Электронная музыка;Жанр
1712;Albatraoz;Электронная музыка;Жанр
1713;Alexandra Stan;Электронная музыка;Жанр
1714;Alex Ferrari;Электронная музыка;Жанр
1715;Alice Deejay;Электронная музыка;Жанр
1716;Alphaville;Электронная музыка;Жанр
1717;Aphex Twin;Электронная музыка;Жанр
1718;Aqua;Электронная музыка;Жанр
